Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-(1005-Metric)-0,55mm.jpg","478-04025C221KAT2A-62TR-ND","04025C221KAT2A-62","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.00528","0","40000","Tape & Reel (TR)","-","Active","220 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C56mm.jpg","04025C182KAT4A-ND","04025C182KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER 1800PF 50V X7R 0402","0","0.00876","0","50000","Tape & Reel (TR)","-","Active","1800 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C56mm.jpg","04025C271KAT4A-ND","04025C271KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER 270PF 50V X7R 0402","0","0.017","0","50000","Tape & Reel (TR)","-","Active","270 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-(1005-Metric)-0,55mm.jpg","478-04025C181KAT4ATR-ND","04025C181KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.017","0","50000","Tape & Reel (TR)","-","Active","180 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-(1005-Metric)-0,55mm.jpg","478-04025C391KAT4ATR-ND","04025C391KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.017","0","50000","Tape & Reel (TR)","-","Active","390 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H682KNTR-ND","04025C682K4T4A","KYOCERA AVX","KYOCERA AVX","CAP CER 6800PF 50V X7R 0402","0","0.017","0","50000","Tape & Reel (TR)","-","Active","6800 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-(1005-Metric)-0,55mm.jpg","478-04025C122KAT4ATR-ND","04025C122KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.017","0","50000","Tape & Reel (TR)","-","Active","1200 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-(1005-Metric)-0,55mm.jpg","478-04025C821KAT4ATR-ND","04025C821KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.017","0","50000","Tape & Reel (TR)","-","Active","820 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H152KNTR-ND","04025C152K4T4A","KYOCERA AVX","KYOCERA AVX","CAP CER 1500PF 50V X7R 0402","0","0.017","0","50000","Tape & Reel (TR)","-","Active","1500 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H182KNTR-ND","04025C182K4T4A","KYOCERA AVX","KYOCERA AVX","CAP CER 1800PF 50V X7R 0402","0","0.017","0","50000","Tape & Reel (TR)","-","Active","1800 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-(1005-Metric)-0,55mm.jpg","478-04025C561KAT4ATR-ND","04025C561KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.017","0","50000","Tape & Reel (TR)","-","Active","560 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H561KNTR-ND","04025C561K4T4A","KYOCERA AVX","KYOCERA AVX","CAP CER 560PF 50V X7R 0402","0","0.01869","0","50000","Tape & Reel (TR)","-","Active","560 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H562KHTR-ND","04025C562K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 5600PF 50V X7R 0402","0","0.01951","0","10000","Tape & Reel (TR)","-","Active","5600 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H272KHTR-ND","04025C272K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 2700PF 50V X7R 0402","0","0.0206","0","10000","Tape & Reel (TR)","-","Active","2700 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H682KHTR-ND","04025C682K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 6800PF 50V X7R 0402","0","0.0206","0","10000","Tape & Reel (TR)","-","Active","6800 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H392JHTR-ND","04025C392J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 3900PF 50V X7R 0402","0","0.0206","0","10000","Tape & Reel (TR)","-","Active","3900 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H182JHTR-ND","04025C182J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1800PF 50V X7R 0402","0","0.0206","0","10000","Tape & Reel (TR)","-","Active","1800 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H152JHTR-ND","04025C152J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1500PF 50V X7R 0402","0","0.0206","0","10000","Tape & Reel (TR)","-","Active","1500 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H221MHTR-ND","04025C221M4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 220PF 50V X7R 0402","0","0.0206","0","10000","Tape & Reel (TR)","-","Active","220 pF","±20%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H272JHTR-ND","04025C272J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 2700PF 50V X7R 0402","0","0.0206","0","10000","Tape & Reel (TR)","-","Active","2700 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H122KHTR-ND","04025C122K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1200PF 50V X7R 0402","0","0.0206","0","10000","Tape & Reel (TR)","-","Active","1200 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H392KHTR-ND","04025C392K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 3900PF 50V X7R 0402","0","0.0206","0","10000","Tape & Reel (TR)","-","Active","3900 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H562JHTR-ND","04025C562J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 5600PF 50V X7R 0402","0","0.0206","0","10000","Tape & Reel (TR)","-","Active","5600 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H122JHTR-ND","04025C122J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1200PF 50V X7R 0402","0","0.0206","0","10000","Tape & Reel (TR)","-","Active","1200 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H271KHTR-ND","04025C271K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 270PF 50V X7R 0402","0","0.02266","0","10000","Tape & Reel (TR)","-","Active","270 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H821KHTR-ND","04025C821K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 820PF 50V X7R 0402","0","0.02266","0","10000","Tape & Reel (TR)","-","Active","820 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H561KHTR-ND","04025C561K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 560PF 50V X7R 0402","0","0.02266","0","10000","Tape & Reel (TR)","-","Active","560 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H331KHTR-ND","04025C331K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 330PF 50V X7R 0402","0","0.02266","0","10000","Tape & Reel (TR)","-","Active","330 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/FlexitermMLCC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAF05AR71H182KHTR-ND","04025C182K4Z2A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.02447","0","10000","Tape & Reel (TR)","FLEXITERM®","Active","1800 pF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/FlexitermMLCC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAF05AR71H222KHTR-ND","04025C222K4Z2A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.02626","0","10000","Tape & Reel (TR)","FLEXITERM®","Obsolete","2200 pF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/FlexitermMLCC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAF05AR71H332KHTR-ND","04025C332K4Z2A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.02678","0","10000","Tape & Reel (TR)","FLEXITERM®","Active","3300 pF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H221JHTR-ND","04025C221J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 220PF 50V X7R 0402","0","0.02678","0","10000","Tape & Reel (TR)","-","Active","220 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H821JHTR-ND","04025C821J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 820PF 50V X7R 0402","0","0.02678","0","10000","Tape & Reel (TR)","-","Active","820 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H391JHTR-ND","04025C391J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 390PF 50V X7R 0402","0","0.02678","0","10000","Tape & Reel (TR)","-","Active","390 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H561JHTR-ND","04025C561J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 560PF 50V X7R 0402","0","0.02678","0","10000","Tape & Reel (TR)","-","Active","560 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H271JHTR-ND","04025C271J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 270PF 50V X7R 0402","0","0.02678","0","10000","Tape & Reel (TR)","-","Active","270 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H471JHTR-ND","04025C471J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 470PF 50V X7R 0402","0","0.02678","0","10000","Tape & Reel (TR)","-","Active","470 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H331JHTR-ND","04025C331J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 330PF 50V X7R 0402","0","0.02678","0","10000","Tape & Reel (TR)","-","Active","330 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAM05AR71H681JHTR-ND","04025C681J4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 680PF 50V X7R 0402","0","0.02678","0","10000","Tape & Reel (TR)","-","Active","680 pF","±5%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/FlexitermMLCC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAF05AR71H221KHTR-ND","04025C221K4Z2A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.02884","0","10000","Tape & Reel (TR)","FLEXITERM®","Active","220 pF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/FlexitermMLCC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C55mm.jpg","478-KAF05AR71H331KHTR-ND","04025C331K4Z2A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.02884","0","10000","Tape & Reel (TR)","FLEXITERM®","Active","330 pF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-(1005-Metric)-0,55mm.jpg","478-04025C391MAT4ATR-ND","04025C391MAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.04326","0","50000","Tape & Reel (TR)","-","Active","390 pF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-(1005-Metric)-0,55mm.jpg","478-KGM05AR71H221MNTR-ND","KGM05AR71H221MN","KYOCERA AVX","KYOCERA AVX","CAP CER 220PF 50V X7R 0402","0","0.04326","0","50000","Tape & Reel (TR)","KGM - X7R","Active","220 pF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-(1005-Metric)-0,55mm.jpg","478-KGM05AR71H681MNTR-ND","KGM05AR71H681MN","KYOCERA AVX","KYOCERA AVX","CAP CER 680PF 50V X7R 0402","0","0.04326","0","50000","Tape & Reel (TR)","KGM - X7R","Active","680 pF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-(1005-Metric)-0,55mm.jpg","478-04025C821MAT4ATR-ND","04025C821MAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.04326","0","50000","Tape & Reel (TR)","-","Active","820 pF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C56mm.jpg","04025C241KAT2A-ND","04025C241KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 240PF 50V X7R 0402","0","0.04635","0","50000","Tape & Reel (TR)","-","Active","240 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
